time,open,high,low,close,VWAP,Upper Band,Lower Band,Middle of Bands,Slow MA,VWAP
2025-06-12T07:00:00+02:00,21807.63,21817.13,21783.5,21804.38,,63.50363465991172,41.60950114072549,52.556567900318605,45.314052209417284,
2025-06-12T08:00:00+02:00,21804.38,21823.88,21787,21817,,62.94622725522214,41.32428944156419,52.135258348393165,45.84916506279763,
2025-06-12T09:00:00+02:00,21817,21836.25,21735,21752.38,,62.49259610862584,40.61772371022051,51.555159909423175,43.801879657407255,
2025-06-12T10:00:00+02:00,21752.38,21781.63,21695.5,21776.63,,61.66604239993701,40.32132882766666,50.99368561380184,42.37761671637472,
2025-06-12T11:00:00+02:00,21776.63,21820.63,21768.38,21787.88,,61.00310508880025,40.07334957950466,50.53822733415245,44.26887428263957,
2025-06-12T12:00:00+02:00,21787.88,21802.5,21741.75,21782.38,,60.71037708588316,39.71106811289055,50.210722599386855,44.62151572443106,
2025-06-12T13:00:00+02:00,21782.38,21783.63,21710.25,21716.88,,60.59373743784205,38.91108911896326,49.752413278402656,41.767778305549086,
2025-06-12T14:00:00+02:00,21716.88,21825.75,21698.38,21812.75,,60.41640514558402,38.81120618130586,49.61380566344494,43.81727835001675,
2025-06-12T15:00:00+02:00,21812.75,21870.73,21796.75,21836.6,,60.21541910393644,38.7768859338382,49.49615251888732,49.472742123452534,
2025-06-12T16:00:00+02:00,21836.6,21927.53,21819.6,21912.58,,60.51453014704572,38.78331905396092,49.64892460050332,53.29032442554119,
2025-06-12T17:00:00+02:00,21912.58,21955.95,21860.73,21900.98,,60.71555633653355,38.79898610122835,49.75727121888095,55.61218928578509,
2025-06-12T18:00:00+02:00,21900.98,21946.35,21880.85,21902.48,,60.845297179720426,38.796724985250286,49.821011082485356,55.162838798195395,
2025-06-12T19:00:00+02:00,21902.48,21946.1,21896.23,21915.48,,60.829627567941245,38.80005181239545,49.81483969016835,55.702409037616114,
2025-06-12T20:00:00+02:00,21915.48,21928.35,21882.35,21915.85,,60.70530295285958,38.83291788093483,49.769110416897206,56.201543715704744,
2025-06-12T21:00:00+02:00,21915.85,21931.35,21872.6,21915.35,,60.822704833188965,38.816932727766186,49.819818780477576,56.18993945103925,
2025-06-12T22:00:00+02:00,21915.35,21925.1,21886.35,21887.48,,60.66936509518123,38.82649957472895,49.74793233495509,54.73382616163678,
